"JAHR","WOCHE","RAUMBEZUG","MERKMAL","WERT"
2021,45,"24 Hansaplatz","Corona-Neuinfizierungen",4
2021,45,"25 Mauritz-West","Corona-Neuinfizierungen",6
2021,45,"26 Schlachthof","Corona-Neuinfizierungen",20
2021,45,"27 Kreuz","Corona-Neuinfizierungen",16
2021,45,"28 Neutor","Corona-Neuinfizierungen",18
2021,45,"29 Schloss","Corona-Neuinfizierungen",4
2021,45,"31 Aaseestadt","Corona-Neuinfizierungen",4
2021,45,"32 Geist","Corona-Neuinfizierungen",13
2021,45,"33 Schützenhof","Corona-Neuinfizierungen",9
2021,45,"34 Düesberg","Corona-Neuinfizierungen",22
2021,45,"43 Hafen","Corona-Neuinfizierungen",9
2021,45,"44 Herz-Jesu","Corona-Neuinfizierungen",3
2021,45,"45 Mauritz-Mitte","Corona-Neuinfizierungen",9
2021,45,"46 Rumphorst","Corona-Neuinfizierungen",18
2021,45,"47 Uppenberg","Corona-Neuinfizierungen",8
2021,45,"51 Gievenbeck","Corona-Neuinfizierungen",20
2021,45,"52 Sentrup","Corona-Neuinfizierungen",5
2021,45,"54 Mecklenbeck","Corona-Neuinfizierungen",5
2021,45,"56 Albachten","Corona-Neuinfizierungen",2
2021,45,"57 Roxel","Corona-Neuinfizierungen",17
2021,45,"58 Nienberge","Corona-Neuinfizierungen",9
2021,45,"61 Coerde","Corona-Neuinfizierungen",12
2021,45,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",6
2021,45,"63 Kinderhaus-West","Corona-Neuinfizierungen",28
2021,45,"68 Sprakel","Corona-Neuinfizierungen",3
2021,45,"71 Mauritz-Ost","Corona-Neuinfizierungen",5
2021,45,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",9
2021,45,"77 Handorf","Corona-Neuinfizierungen",14
2021,45,"81 Gremmendorf-West","Corona-Neuinfizierungen",12
2021,45,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",8
2021,45,"86 Angelmodde","Corona-Neuinfizierungen",11
2021,45,"87 Wolbeck","Corona-Neuinfizierungen",19
2021,45,"91 Berg Fidel","Corona-Neuinfizierungen",13
2021,45,"95 Hiltrup-Ost","Corona-Neuinfizierungen",7
2021,45,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",13
2021,45,"97 Hiltrup-West","Corona-Neuinfizierungen",16
2021,45,"98 Amelsbüren","Corona-Neuinfizierungen",12
2021,46,"12 Überwasser","Corona-Neuinfizierungen",2
2021,46,"13 Dom","Corona-Neuinfizierungen",3
2021,46,"14 Buddenturm","Corona-Neuinfizierungen",7
2021,46,"15 Martini","Corona-Neuinfizierungen",2
2021,46,"21 Pluggendorf","Corona-Neuinfizierungen",10
2021,46,"22 Josef","Corona-Neuinfizierungen",19
2021,46,"23 Bahnhof","Corona-Neuinfizierungen",6
2021,46,"24 Hansaplatz","Corona-Neuinfizierungen",15
2021,46,"25 Mauritz-West","Corona-Neuinfizierungen",11
2021,46,"26 Schlachthof","Corona-Neuinfizierungen",3
2021,46,"27 Kreuz","Corona-Neuinfizierungen",19
2021,46,"28 Neutor","Corona-Neuinfizierungen",9
2021,46,"29 Schloss","Corona-Neuinfizierungen",1
2021,46,"31 Aaseestadt","Corona-Neuinfizierungen",7
2021,46,"32 Geist","Corona-Neuinfizierungen",11
2021,46,"33 Schützenhof","Corona-Neuinfizierungen",16
2021,46,"34 Düesberg","Corona-Neuinfizierungen",10
2021,46,"43 Hafen","Corona-Neuinfizierungen",8
2021,46,"44 Herz-Jesu","Corona-Neuinfizierungen",6
2021,46,"45 Mauritz-Mitte","Corona-Neuinfizierungen",20
2021,46,"46 Rumphorst","Corona-Neuinfizierungen",6
2021,46,"47 Uppenberg","Corona-Neuinfizierungen",17
2021,46,"51 Gievenbeck","Corona-Neuinfizierungen",30
2021,46,"52 Sentrup","Corona-Neuinfizierungen",11
2021,46,"54 Mecklenbeck","Corona-Neuinfizierungen",17
2021,46,"56 Albachten","Corona-Neuinfizierungen",6
2021,46,"57 Roxel","Corona-Neuinfizierungen",21
2021,46,"58 Nienberge","Corona-Neuinfizierungen",24
2021,46,"61 Coerde","Corona-Neuinfizierungen",14
2021,46,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",4
2021,46,"63 Kinderhaus-West","Corona-Neuinfizierungen",19
2021,46,"68 Sprakel","Corona-Neuinfizierungen",3
2021,46,"71 Mauritz-Ost","Corona-Neuinfizierungen",16
2021,46,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",11
2021,46,"77 Handorf","Corona-Neuinfizierungen",7
2021,46,"81 Gremmendorf-West","Corona-Neuinfizierungen",4
2021,46,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",5
2021,46,"86 Angelmodde","Corona-Neuinfizierungen",20
2021,46,"87 Wolbeck","Corona-Neuinfizierungen",16
2021,46,"91 Berg Fidel","Corona-Neuinfizierungen",17
2021,46,"95 Hiltrup-Ost","Corona-Neuinfizierungen",3
2021,46,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",13
2021,46,"97 Hiltrup-West","Corona-Neuinfizierungen",11
2021,46,"98 Amelsbüren","Corona-Neuinfizierungen",7
2021,46,"nicht zugewiesen","Corona-Neuinfizierungen",3
2021,47,"11 Aegidii","Corona-Neuinfizierungen",1
2021,47,"13 Dom","Corona-Neuinfizierungen",5
2021,47,"14 Buddenturm","Corona-Neuinfizierungen",2
2021,47,"21 Pluggendorf","Corona-Neuinfizierungen",10
2021,47,"22 Josef","Corona-Neuinfizierungen",3
2021,47,"23 Bahnhof","Corona-Neuinfizierungen",5
2021,47,"24 Hansaplatz","Corona-Neuinfizierungen",12
2021,47,"25 Mauritz-West","Corona-Neuinfizierungen",11
2021,47,"26 Schlachthof","Corona-Neuinfizierungen",6
2021,47,"27 Kreuz","Corona-Neuinfizierungen",17
2021,47,"28 Neutor","Corona-Neuinfizierungen",7
2021,47,"29 Schloss","Corona-Neuinfizierungen",1
2021,47,"31 Aaseestadt","Corona-Neuinfizierungen",4
2021,47,"32 Geist","Corona-Neuinfizierungen",11
2021,47,"33 Schützenhof","Corona-Neuinfizierungen",13
2021,47,"34 Düesberg","Corona-Neuinfizierungen",13
2021,47,"44 Herz-Jesu","Corona-Neuinfizierungen",6
2021,47,"45 Mauritz-Mitte","Corona-Neuinfizierungen",13
2021,47,"46 Rumphorst","Corona-Neuinfizierungen",14
2021,47,"47 Uppenberg","Corona-Neuinfizierungen",12
2021,47,"51 Gievenbeck","Corona-Neuinfizierungen",46
2021,47,"52 Sentrup","Corona-Neuinfizierungen",14
2021,47,"54 Mecklenbeck","Corona-Neuinfizierungen",21
2021,47,"56 Albachten","Corona-Neuinfizierungen",9
2021,47,"57 Roxel","Corona-Neuinfizierungen",28
2021,47,"58 Nienberge","Corona-Neuinfizierungen",18
2021,47,"61 Coerde","Corona-Neuinfizierungen",30
2021,47,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",15
2021,47,"63 Kinderhaus-West","Corona-Neuinfizierungen",29
2021,47,"68 Sprakel","Corona-Neuinfizierungen",8
2021,47,"71 Mauritz-Ost","Corona-Neuinfizierungen",18
2021,47,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",6
2021,47,"77 Handorf","Corona-Neuinfizierungen",10
2021,47,"81 Gremmendorf-West","Corona-Neuinfizierungen",14
2021,47,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",7
2021,47,"86 Angelmodde","Corona-Neuinfizierungen",27
2021,47,"87 Wolbeck","Corona-Neuinfizierungen",51
2021,47,"91 Berg Fidel","Corona-Neuinfizierungen",8
2021,47,"95 Hiltrup-Ost","Corona-Neuinfizierungen",9
2021,47,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",13
2021,47,"97 Hiltrup-West","Corona-Neuinfizierungen",16
2021,47,"98 Amelsbüren","Corona-Neuinfizierungen",18
2021,47,"nicht zugewiesen","Corona-Neuinfizierungen",4
2021,48,"12 Überwasser","Corona-Neuinfizierungen",1
2021,48,"13 Dom","Corona-Neuinfizierungen",2
2021,48,"14 Buddenturm","Corona-Neuinfizierungen",5
2021,48,"15 Martini","Corona-Neuinfizierungen",2
2021,48,"21 Pluggendorf","Corona-Neuinfizierungen",7
2021,48,"22 Josef","Corona-Neuinfizierungen",15
2021,48,"23 Bahnhof","Corona-Neuinfizierungen",1
2021,48,"24 Hansaplatz","Corona-Neuinfizierungen",21
2021,48,"25 Mauritz-West","Corona-Neuinfizierungen",6
2021,48,"26 Schlachthof","Corona-Neuinfizierungen",17
2021,48,"27 Kreuz","Corona-Neuinfizierungen",17
2021,48,"28 Neutor","Corona-Neuinfizierungen",15
2021,48,"29 Schloss","Corona-Neuinfizierungen",4
2021,48,"31 Aaseestadt","Corona-Neuinfizierungen",5
2021,48,"32 Geist","Corona-Neuinfizierungen",12
2021,48,"33 Schützenhof","Corona-Neuinfizierungen",12
2021,48,"34 Düesberg","Corona-Neuinfizierungen",4
2021,48,"44 Herz-Jesu","Corona-Neuinfizierungen",11
2021,48,"45 Mauritz-Mitte","Corona-Neuinfizierungen",15
2021,48,"46 Rumphorst","Corona-Neuinfizierungen",10
2021,48,"47 Uppenberg","Corona-Neuinfizierungen",9
2021,48,"51 Gievenbeck","Corona-Neuinfizierungen",37
2021,48,"52 Sentrup","Corona-Neuinfizierungen",13
2021,48,"54 Mecklenbeck","Corona-Neuinfizierungen",6
2021,48,"56 Albachten","Corona-Neuinfizierungen",11
2021,48,"57 Roxel","Corona-Neuinfizierungen",16
2021,48,"58 Nienberge","Corona-Neuinfizierungen",8
2021,48,"61 Coerde","Corona-Neuinfizierungen",32
2021,48,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",9
2021,48,"63 Kinderhaus-West","Corona-Neuinfizierungen",21
2021,48,"68 Sprakel","Corona-Neuinfizierungen",1
2021,48,"71 Mauritz-Ost","Corona-Neuinfizierungen",22
2021,48,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",12
2021,48,"77 Handorf","Corona-Neuinfizierungen",11
2021,48,"81 Gremmendorf-West","Corona-Neuinfizierungen",15
2021,48,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",7
2021,48,"86 Angelmodde","Corona-Neuinfizierungen",22
2021,48,"87 Wolbeck","Corona-Neuinfizierungen",25
2021,48,"91 Berg Fidel","Corona-Neuinfizierungen",7
2021,48,"95 Hiltrup-Ost","Corona-Neuinfizierungen",7
2021,48,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",11
2021,48,"97 Hiltrup-West","Corona-Neuinfizierungen",9
2021,48,"98 Amelsbüren","Corona-Neuinfizierungen",16
2021,48,"nicht zugewiesen","Corona-Neuinfizierungen",2
2021,49,"11 Aegidii","Corona-Neuinfizierungen",4
2021,49,"12 Überwasser","Corona-Neuinfizierungen",3
2021,49,"13 Dom","Corona-Neuinfizierungen",2
2021,49,"14 Buddenturm","Corona-Neuinfizierungen",3
2021,49,"15 Martini","Corona-Neuinfizierungen",3
2021,49,"21 Pluggendorf","Corona-Neuinfizierungen",7
2021,49,"22 Josef","Corona-Neuinfizierungen",7
2021,49,"23 Bahnhof","Corona-Neuinfizierungen",1
2021,49,"24 Hansaplatz","Corona-Neuinfizierungen",12
2021,49,"25 Mauritz-West","Corona-Neuinfizierungen",12
2021,49,"26 Schlachthof","Corona-Neuinfizierungen",7
2021,49,"27 Kreuz","Corona-Neuinfizierungen",14
2021,49,"28 Neutor","Corona-Neuinfizierungen",5
2021,49,"29 Schloss","Corona-Neuinfizierungen",1
2021,49,"31 Aaseestadt","Corona-Neuinfizierungen",4
2021,49,"32 Geist","Corona-Neuinfizierungen",28
2021,49,"33 Schützenhof","Corona-Neuinfizierungen",10
2021,49,"34 Düesberg","Corona-Neuinfizierungen",11
2021,49,"44 Herz-Jesu","Corona-Neuinfizierungen",8
2021,49,"45 Mauritz-Mitte","Corona-Neuinfizierungen",11
2021,49,"46 Rumphorst","Corona-Neuinfizierungen",20
2021,49,"47 Uppenberg","Corona-Neuinfizierungen",13
2021,49,"51 Gievenbeck","Corona-Neuinfizierungen",18
2021,49,"52 Sentrup","Corona-Neuinfizierungen",8
2021,49,"54 Mecklenbeck","Corona-Neuinfizierungen",9
2021,49,"56 Albachten","Corona-Neuinfizierungen",10
2021,49,"57 Roxel","Corona-Neuinfizierungen",13
2021,49,"58 Nienberge","Corona-Neuinfizierungen",7
2021,49,"61 Coerde","Corona-Neuinfizierungen",42
2021,49,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",11
2021,49,"63 Kinderhaus-West","Corona-Neuinfizierungen",25
2021,49,"68 Sprakel","Corona-Neuinfizierungen",5
2021,49,"71 Mauritz-Ost","Corona-Neuinfizierungen",10
2021,49,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",3
2021,49,"77 Handorf","Corona-Neuinfizierungen",15
2021,49,"81 Gremmendorf-West","Corona-Neuinfizierungen",13
2021,49,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",5
2021,49,"86 Angelmodde","Corona-Neuinfizierungen",19
2021,49,"87 Wolbeck","Corona-Neuinfizierungen",17
2021,49,"91 Berg Fidel","Corona-Neuinfizierungen",14
2021,49,"95 Hiltrup-Ost","Corona-Neuinfizierungen",5
2021,49,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",15
2021,49,"97 Hiltrup-West","Corona-Neuinfizierungen",9
2021,49,"98 Amelsbüren","Corona-Neuinfizierungen",18
2021,49,"nicht zugewiesen","Corona-Neuinfizierungen",5
2021,50,"11 Aegidii","Corona-Neuinfizierungen",1
2021,50,"12 Überwasser","Corona-Neuinfizierungen",1
2021,50,"13 Dom","Corona-Neuinfizierungen",4
2021,50,"14 Buddenturm","Corona-Neuinfizierungen",4
2021,50,"15 Martini","Corona-Neuinfizierungen",2
2021,50,"21 Pluggendorf","Corona-Neuinfizierungen",8
2021,50,"22 Josef","Corona-Neuinfizierungen",14
2021,50,"23 Bahnhof","Corona-Neuinfizierungen",1
2021,50,"24 Hansaplatz","Corona-Neuinfizierungen",10
2021,50,"25 Mauritz-West","Corona-Neuinfizierungen",11
2021,50,"26 Schlachthof","Corona-Neuinfizierungen",10
2021,50,"27 Kreuz","Corona-Neuinfizierungen",20
2021,50,"28 Neutor","Corona-Neuinfizierungen",9
2021,50,"32 Geist","Corona-Neuinfizierungen",10
2021,50,"33 Schützenhof","Corona-Neuinfizierungen",10
2021,50,"34 Düesberg","Corona-Neuinfizierungen",5
2021,50,"43 Hafen","Corona-Neuinfizierungen",3
2021,50,"44 Herz-Jesu","Corona-Neuinfizierungen",3
2021,50,"45 Mauritz-Mitte","Corona-Neuinfizierungen",16
2021,50,"46 Rumphorst","Corona-Neuinfizierungen",5
2021,50,"47 Uppenberg","Corona-Neuinfizierungen",9
2021,50,"51 Gievenbeck","Corona-Neuinfizierungen",19
2021,50,"52 Sentrup","Corona-Neuinfizierungen",15
2021,50,"54 Mecklenbeck","Corona-Neuinfizierungen",13
2021,50,"56 Albachten","Corona-Neuinfizierungen",12
2021,50,"57 Roxel","Corona-Neuinfizierungen",17
2021,50,"58 Nienberge","Corona-Neuinfizierungen",4
2021,50,"61 Coerde","Corona-Neuinfizierungen",17
2021,50,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",4
2021,50,"63 Kinderhaus-West","Corona-Neuinfizierungen",23
2021,50,"68 Sprakel","Corona-Neuinfizierungen",10
2021,50,"71 Mauritz-Ost","Corona-Neuinfizierungen",8
2021,50,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",3
2021,50,"77 Handorf","Corona-Neuinfizierungen",4
2021,50,"81 Gremmendorf-West","Corona-Neuinfizierungen",17
2021,50,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",7
2021,50,"86 Angelmodde","Corona-Neuinfizierungen",12
2021,50,"87 Wolbeck","Corona-Neuinfizierungen",11
2021,50,"91 Berg Fidel","Corona-Neuinfizierungen",10
2021,50,"95 Hiltrup-Ost","Corona-Neuinfizierungen",5
2021,50,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",6
2021,50,"97 Hiltrup-West","Corona-Neuinfizierungen",7
2021,50,"98 Amelsbüren","Corona-Neuinfizierungen",11
2021,50,"nicht zugewiesen","Corona-Neuinfizierungen",1
2021,51,"11 Aegidii","Corona-Neuinfizierungen",5
2021,51,"12 Überwasser","Corona-Neuinfizierungen",3
2021,51,"13 Dom","Corona-Neuinfizierungen",3
2021,51,"14 Buddenturm","Corona-Neuinfizierungen",6
2021,51,"15 Martini","Corona-Neuinfizierungen",3
2021,51,"21 Pluggendorf","Corona-Neuinfizierungen",6
2021,51,"22 Josef","Corona-Neuinfizierungen",16
2021,51,"24 Hansaplatz","Corona-Neuinfizierungen",12
2021,51,"25 Mauritz-West","Corona-Neuinfizierungen",19
2021,51,"26 Schlachthof","Corona-Neuinfizierungen",4
2021,51,"27 Kreuz","Corona-Neuinfizierungen",23
2021,51,"28 Neutor","Corona-Neuinfizierungen",19
2021,51,"29 Schloss","Corona-Neuinfizierungen",4
2021,51,"31 Aaseestadt","Corona-Neuinfizierungen",3
2021,51,"32 Geist","Corona-Neuinfizierungen",25
2021,51,"33 Schützenhof","Corona-Neuinfizierungen",18
2021,51,"34 Düesberg","Corona-Neuinfizierungen",6
2021,51,"43 Hafen","Corona-Neuinfizierungen",1
2021,51,"44 Herz-Jesu","Corona-Neuinfizierungen",8
2021,51,"45 Mauritz-Mitte","Corona-Neuinfizierungen",20
2021,51,"46 Rumphorst","Corona-Neuinfizierungen",13
2021,51,"47 Uppenberg","Corona-Neuinfizierungen",19
2021,51,"51 Gievenbeck","Corona-Neuinfizierungen",30
2021,51,"52 Sentrup","Corona-Neuinfizierungen",15
2021,51,"54 Mecklenbeck","Corona-Neuinfizierungen",12
2021,51,"56 Albachten","Corona-Neuinfizierungen",10
2021,51,"57 Roxel","Corona-Neuinfizierungen",15
2021,51,"58 Nienberge","Corona-Neuinfizierungen",6
2021,51,"61 Coerde","Corona-Neuinfizierungen",23
2021,51,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",4
2021,51,"63 Kinderhaus-West","Corona-Neuinfizierungen",15
2021,51,"68 Sprakel","Corona-Neuinfizierungen",10
2021,51,"71 Mauritz-Ost","Corona-Neuinfizierungen",8
2021,51,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",1
2021,51,"77 Handorf","Corona-Neuinfizierungen",4
2021,51,"81 Gremmendorf-West","Corona-Neuinfizierungen",11
2021,51,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",16
2021,51,"86 Angelmodde","Corona-Neuinfizierungen",12
2021,51,"87 Wolbeck","Corona-Neuinfizierungen",4
2021,51,"91 Berg Fidel","Corona-Neuinfizierungen",5
2021,51,"95 Hiltrup-Ost","Corona-Neuinfizierungen",10
2021,51,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",16
2021,51,"97 Hiltrup-West","Corona-Neuinfizierungen",11
2021,51,"98 Amelsbüren","Corona-Neuinfizierungen",16
2021,51,"nicht zugewiesen","Corona-Neuinfizierungen",2
2021,52,"11 Aegidii","Corona-Neuinfizierungen",11
2021,52,"12 Überwasser","Corona-Neuinfizierungen",9
2021,52,"13 Dom","Corona-Neuinfizierungen",9
2021,52,"14 Buddenturm","Corona-Neuinfizierungen",9
2021,52,"15 Martini","Corona-Neuinfizierungen",4
2021,52,"21 Pluggendorf","Corona-Neuinfizierungen",21
2021,52,"22 Josef","Corona-Neuinfizierungen",39
2021,52,"23 Bahnhof","Corona-Neuinfizierungen",7
2021,52,"24 Hansaplatz","Corona-Neuinfizierungen",26
2021,52,"25 Mauritz-West","Corona-Neuinfizierungen",18
2021,52,"26 Schlachthof","Corona-Neuinfizierungen",13
2021,52,"27 Kreuz","Corona-Neuinfizierungen",48
2021,52,"28 Neutor","Corona-Neuinfizierungen",30
2021,52,"29 Schloss","Corona-Neuinfizierungen",9
2021,52,"31 Aaseestadt","Corona-Neuinfizierungen",15
2021,52,"32 Geist","Corona-Neuinfizierungen",38
2021,52,"33 Schützenhof","Corona-Neuinfizierungen",30
2021,52,"34 Düesberg","Corona-Neuinfizierungen",13
2021,52,"43 Hafen","Corona-Neuinfizierungen",3
2021,52,"44 Herz-Jesu","Corona-Neuinfizierungen",15
2021,52,"45 Mauritz-Mitte","Corona-Neuinfizierungen",36
2021,52,"46 Rumphorst","Corona-Neuinfizierungen",31
2021,52,"47 Uppenberg","Corona-Neuinfizierungen",32
2021,52,"51 Gievenbeck","Corona-Neuinfizierungen",76
2021,52,"52 Sentrup","Corona-Neuinfizierungen",39
2021,52,"54 Mecklenbeck","Corona-Neuinfizierungen",27
2021,52,"56 Albachten","Corona-Neuinfizierungen",11
2021,52,"57 Roxel","Corona-Neuinfizierungen",34
2021,52,"58 Nienberge","Corona-Neuinfizierungen",14
2021,52,"61 Coerde","Corona-Neuinfizierungen",28
2021,52,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",10
2021,52,"63 Kinderhaus-West","Corona-Neuinfizierungen",14
2021,52,"68 Sprakel","Corona-Neuinfizierungen",43
2021,52,"71 Mauritz-Ost","Corona-Neuinfizierungen",31
2021,52,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",3
2021,52,"77 Handorf","Corona-Neuinfizierungen",24
2021,52,"81 Gremmendorf-West","Corona-Neuinfizierungen",19
2021,52,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",30
2021,52,"86 Angelmodde","Corona-Neuinfizierungen",9
2021,52,"87 Wolbeck","Corona-Neuinfizierungen",24
2021,52,"91 Berg Fidel","Corona-Neuinfizierungen",18
2021,52,"95 Hiltrup-Ost","Corona-Neuinfizierungen",14
2021,52,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",37
2021,52,"97 Hiltrup-West","Corona-Neuinfizierungen",19
2021,52,"98 Amelsbüren","Corona-Neuinfizierungen",18
2021,52,"nicht zugewiesen","Corona-Neuinfizierungen",9
2022,01,"11 Aegidii","Corona-Neuinfizierungen",6
2022,01,"12 Überwasser","Corona-Neuinfizierungen",10
2022,01,"13 Dom","Corona-Neuinfizierungen",20
2022,01,"14 Buddenturm","Corona-Neuinfizierungen",17
2022,01,"15 Martini","Corona-Neuinfizierungen",10
2022,01,"21 Pluggendorf","Corona-Neuinfizierungen",32
2022,01,"22 Josef","Corona-Neuinfizierungen",72
2022,01,"23 Bahnhof","Corona-Neuinfizierungen",13
2022,01,"24 Hansaplatz","Corona-Neuinfizierungen",61
2022,01,"25 Mauritz-West","Corona-Neuinfizierungen",35
2022,01,"26 Schlachthof","Corona-Neuinfizierungen",39
2022,01,"27 Kreuz","Corona-Neuinfizierungen",64
2022,01,"28 Neutor","Corona-Neuinfizierungen",35
2022,01,"29 Schloss","Corona-Neuinfizierungen",20
2022,01,"31 Aaseestadt","Corona-Neuinfizierungen",21
2022,01,"32 Geist","Corona-Neuinfizierungen",59
2022,01,"33 Schützenhof","Corona-Neuinfizierungen",31
2022,01,"34 Düesberg","Corona-Neuinfizierungen",18
2022,01,"43 Hafen","Corona-Neuinfizierungen",7
2022,01,"44 Herz-Jesu","Corona-Neuinfizierungen",40
2022,01,"45 Mauritz-Mitte","Corona-Neuinfizierungen",58
2022,01,"46 Rumphorst","Corona-Neuinfizierungen",39
2022,01,"47 Uppenberg","Corona-Neuinfizierungen",51
2022,01,"51 Gievenbeck","Corona-Neuinfizierungen",108
2022,01,"52 Sentrup","Corona-Neuinfizierungen",61
2022,01,"54 Mecklenbeck","Corona-Neuinfizierungen",45
2022,01,"56 Albachten","Corona-Neuinfizierungen",24
2022,01,"57 Roxel","Corona-Neuinfizierungen",31
2022,01,"58 Nienberge","Corona-Neuinfizierungen",14
2022,01,"61 Coerde","Corona-Neuinfizierungen",47
2022,01,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",25
2022,01,"63 Kinderhaus-West","Corona-Neuinfizierungen",63
2022,01,"68 Sprakel","Corona-Neuinfizierungen",29
2022,01,"71 Mauritz-Ost","Corona-Neuinfizierungen",55
2022,01,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",18
2022,01,"77 Handorf","Corona-Neuinfizierungen",33
2022,01,"81 Gremmendorf-West","Corona-Neuinfizierungen",27
2022,01,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",21
2022,01,"86 Angelmodde","Corona-Neuinfizierungen",20
2022,01,"87 Wolbeck","Corona-Neuinfizierungen",19
2022,01,"91 Berg Fidel","Corona-Neuinfizierungen",23
2022,01,"95 Hiltrup-Ost","Corona-Neuinfizierungen",11
2022,01,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",21
2022,01,"97 Hiltrup-West","Corona-Neuinfizierungen",18
2022,01,"98 Amelsbüren","Corona-Neuinfizierungen",18
2022,01,"nicht zugewiesen","Corona-Neuinfizierungen",11
2022,02,"11 Aegidii","Corona-Neuinfizierungen",3
2022,02,"12 Überwasser","Corona-Neuinfizierungen",7
2022,02,"13 Dom","Corona-Neuinfizierungen",24
2022,02,"14 Buddenturm","Corona-Neuinfizierungen",17
2022,02,"15 Martini","Corona-Neuinfizierungen",11
2022,02,"21 Pluggendorf","Corona-Neuinfizierungen",21
2022,02,"22 Josef","Corona-Neuinfizierungen",70
2022,02,"23 Bahnhof","Corona-Neuinfizierungen",11
2022,02,"24 Hansaplatz","Corona-Neuinfizierungen",44
2022,02,"25 Mauritz-West","Corona-Neuinfizierungen",40
2022,02,"26 Schlachthof","Corona-Neuinfizierungen",33
2022,02,"27 Kreuz","Corona-Neuinfizierungen",74
2022,02,"28 Neutor","Corona-Neuinfizierungen",38
2022,02,"29 Schloss","Corona-Neuinfizierungen",14
2022,02,"31 Aaseestadt","Corona-Neuinfizierungen",52
2022,02,"32 Geist","Corona-Neuinfizierungen",60
2022,02,"33 Schützenhof","Corona-Neuinfizierungen",47
2022,02,"34 Düesberg","Corona-Neuinfizierungen",20
2022,02,"43 Hafen","Corona-Neuinfizierungen",10
2022,02,"44 Herz-Jesu","Corona-Neuinfizierungen",32
2022,02,"45 Mauritz-Mitte","Corona-Neuinfizierungen",62
2022,02,"46 Rumphorst","Corona-Neuinfizierungen",43
2022,02,"47 Uppenberg","Corona-Neuinfizierungen",57
2022,02,"51 Gievenbeck","Corona-Neuinfizierungen",144
2022,02,"52 Sentrup","Corona-Neuinfizierungen",35
2022,02,"54 Mecklenbeck","Corona-Neuinfizierungen",66
2022,02,"56 Albachten","Corona-Neuinfizierungen",26
2022,02,"57 Roxel","Corona-Neuinfizierungen",33
2022,02,"58 Nienberge","Corona-Neuinfizierungen",23
2022,02,"61 Coerde","Corona-Neuinfizierungen",64
